Age,BirthYear,Gender,Extraversion,Agreeableness,Conscientiousness,Neuroticism,Openness,Study,avg_click_att,reclick_percent_att,avg_click_norm,reclick_percent_norm,avg_x_dist,avg_euc_dist,avg_euc_speed,avg_completion_time,total_pause_cnt,description,Extraversion_N,Agreeableness_N,Conscientiousness_N,Neuroticism_N,Openness_N,avg_fixation_dur,avg_agg_fixation_dur,avg_fixation_cnt,Mturk_ID,Area_Under_Curve,Task_duration,Abs_Area_Under_Curve,pseudo_workerID
28,1992,Male,20,30,29,20,36,study02,6.769230769230767,0.4230769230769231,6.219178082191781,0.3287671232876712,3427.1313131313127,4613.203469032404,0.2537648892131766,19338.828282828283,45,dislike,2.5,3.333333333333333,3.2222222222222223,2.5,3.6,1443.9411734769833,13023.818181818182,9.515151515151516,AFZ7Z5FOWM9VN,0.8716798125863751,1010.011,0.3716798125863751,P9605499231
34,1986,Male,17,32,23,22,30,study02,7.115384615384616,0.5384615384615384,5.876712328767122,0.3698630136986301,6700.2626262626245,9065.267868703737,0.8613492161675308,10717.616161616159,11,dislike,2.125,3.555555555555556,2.555555555555556,2.75,3.0,572.0305223676437,3080.838383838384,5.616161616161616,A2DSCLKU4SAIGU,0.8955510331344592,1018.291,0.3955510331344592,P4644146538
30,1990,Male,9,37,24,30,48,study02,6.307692307692308,0.19230769230769232,5.205479452054795,0.0958904109589041,2530.040404040404,3509.948266634372,0.31280381111210576,11927.353535353535,8,dislike,1.125,4.111111111111111,2.6666666666666665,3.75,4.8,1074.1169708798498,7443.050505050505,7.08080808080808,A1VAL7L9L79IN0,0.760369265513871,1022.067,0.26036926551387096,P7125603156
40,1980,Male,38,33,45,14,39,study02,7.153846153846152,0.3076923076923077,5.6438356164383565,0.3013698630136986,4656.707070707071,5925.091036192935,0.4016602373606128,15015.555555555557,7,dislike,4.75,3.6666666666666665,5.0,1.75,3.9,841.5009968591521,7981.424242424242,10.090909090909092,A2GA29WTMFW2W,0.80089619779553,1115.9260000000004,0.30089619779553006,P7926248577
25,1995,Male,37,41,44,10,44,study02,7.038461538461537,0.19230769230769232,5.561643835616438,0.1780821917808219,3708.0707070707067,5083.323147279574,0.4296618927553074,14077.888888888889,3,dislike,4.625,4.5555555555555545,4.888888888888889,1.25,4.4,665.0833925255308,5481.2525252525265,8.313131313131311,A1LWWVCY9FPIAW,0.8109642026494079,1081.2910000000004,0.31096420264940794,P6502297945
33,1987,Female,29,34,45,25,22,study02,7.384615384615384,0.4615384615384616,5.931506849315069,0.410958904109589,3187.2020202020203,4658.873673953524,0.4541626621692081,10345.272727272728,11,dislike,3.625,3.7777777777777777,5.0,3.125,2.2,965.3686937921783,4774.434343434344,5.808080808080808,A2ZJAEL03VTZ8,0.745228283951866,976.48,0.245228283951866,P5110807116
28,1992,Male,15,20,25,30,39,study02,6.3461538461538485,0.2692307692307692,5.506849315068493,0.273972602739726,3354.4646464646466,4552.150896376712,0.4080556657595568,12254.444444444443,17,dislike,1.875,2.2222222222222223,2.7777777777777777,3.75,3.9,873.3132168897322,5883.2626262626245,6.96969696969697,ATE8PLI1HKFRP,0.883852428624397,1287.604,0.38385242862439695,P2092133261
25,1995,Female,30,39,39,12,42,study02,8.038461538461537,0.5,5.575342465753424,0.3287671232876712,1939.6868686868688,2764.041532613613,0.2665494696611749,10626.333333333334,31,dislike,3.75,4.333333333333333,4.333333333333333,1.5,4.2,973.0759246925912,4455.0,5.0101010101010095,A8FLNGDLNJCUU,0.519143745575892,1231.031,0.019143745575892046,P8066578279
38,1982,Male,13,39,45,19,44,study02,6.115384615384616,0.07692307692307693,5.410958904109589,0.2191780821917808,3560.171717171717,5055.13981000683,0.3946546131548673,13335.101010101009,9,dislike,1.625,4.333333333333333,5.0,2.375,4.4,677.1190129625371,5959.515151515153,9.04040404040404,A2N2GFB33ZMYGF,0.8872105369602591,963.965,0.3872105369602591,P1928338624
50,1970,Female,20,34,30,24,36,study02,6.5769230769230775,0.2307692307692308,5.698630136986301,0.273972602739726,5133.040404040404,6555.4897756848495,0.39092243568271534,17705.44444444444,10,dislike,2.5,3.7777777777777777,3.333333333333333,3.0,3.6,968.5069657492012,9133.868686868687,9.505050505050503,A2VR9O234UCT9T,0.8845666059931908,850.5319999999998,0.3845666059931908,P6815329010
53,1967,Female,9,23,26,38,32,study02,6.3461538461538485,0.15384615384615385,5.273972602739726,0.136986301369863,3232.575757575757,4499.6162161697885,0.381027210964381,12010.848484848484,2,dislike,1.125,2.555555555555556,2.888888888888889,4.75,3.2,662.3009840608322,5911.393939393939,9.131313131313133,A49A0FF6ZXYDU,0.475918107661712,974.519,0.024081892338288,P2455897114
53,1967,Male,20,36,35,22,36,study02,6.269230769230767,0.2692307692307692,5.109589041095892,0.0684931506849315,3683.4343434343436,4951.748224694668,0.4656546417240171,10771.616161616159,6,dislike,2.5,4.0,3.888888888888889,2.75,3.6,797.8502357631144,5032.404040404042,6.585858585858586,A38OPVI04AH4JG,0.878905854990393,1403.852,0.3789058549903929,P5771930558
39,1981,Male,11,17,44,16,36,study02,6.730769230769233,0.4230769230769231,5.945205479452055,0.4520547945205479,3984.8585858585852,5482.157788773815,0.4807886772759548,11906.757575757576,17,dislike,1.375,1.8888888888888888,4.888888888888889,2.0,3.6,714.0339023490538,4826.767676767677,7.1111111111111125,A34UER5ZQ5APMB,0.912636515320053,906.356,0.41263651532005297,P2285053465
50,1970,Female,26,40,45,12,29,study02,8.23076923076923,0.6538461538461539,5.1643835616438345,0.0821917808219178,3475.313131313131,4713.400046444457,0.31169906761720184,15291.323232323233,16,dislike,3.25,4.4444444444444455,5.0,1.5,2.9,850.705003796038,6050.545454545455,7.505050505050505,A3Q0XAGQ7TD7MP,0.874256328580578,1095.495,0.37425632858057795,P4533490639
55,1965,Female,39,45,42,16,34,study02,7.5769230769230775,0.8076923076923077,5.7397260273972615,0.3698630136986301,5590.020202020201,7169.487380533272,0.3854448227559771,18981.797979797982,9,dislike,4.875,5.0,4.666666666666667,2.0,3.4,914.9291738436459,8443.868686868687,9.404040404040405,AP4FDDWBJW47O,0.888341844473657,1092.941,0.38834184447365705,P6395780660
44,1976,Female,26,35,24,34,28,study02,6.3461538461538485,0.15384615384615385,5.397260273972603,0.1643835616438356,5298.666666666667,7014.242853049572,0.5320816769347677,13332.9898989899,7,dislike,3.25,3.888888888888889,2.6666666666666665,4.25,2.8,780.2494011909885,6889.949494949495,9.313131313131311,A1G331HUXOSJAM,0.811231755822968,1082.422,0.311231755822968,P6428520499
37,1983,Male,17,40,45,10,33,study02,6.9230769230769225,0.3461538461538461,5.452054794520548,0.1917808219178082,4021.0303030303025,5165.647361784035,0.42556168675554,23733.272727272728,8,dislike,2.125,4.4444444444444455,5.0,1.25,3.3,651.1731843811772,6020.474747474747,9.343434343434343,AFCMHQWCV6N02,0.704743486028247,928.74,0.204743486028247,P7726595587
46,1974,Female,19,37,35,20,26,study02,6.8461538461538485,0.4230769230769231,5.780821917808219,0.3561643835616438,3514.4949494949487,4779.234698413421,0.37279971028443337,13061.717171717173,4,dislike,2.375,4.111111111111111,3.888888888888889,2.5,2.6,719.9244716754681,6828.272727272727,9.626262626262626,A38DHLB88V8DL8,0.894897950584825,967.744,0.39489795058482496,P7680760323
44,1976,Male,18,29,34,30,36,study02,6.3461538461538485,0.19230769230769232,6.2602739726027385,1.0,4688.616161616162,6030.638232977915,0.2583639388044376,25930.121212121205,45,dislike,2.25,3.2222222222222223,3.7777777777777777,3.75,3.6,1168.8550244850007,18600.353535353534,15.797979797979796,APEE4S9XXSMGC,0.7480892068628441,1151.5839999999996,0.2480892068628441,P2662728807
41,1979,Male,29,35,35,18,38,study02,7.1923076923076925,0.38461538461538464,5.958904109589041,0.3972602739726027,6609.595959595959,8424.77171890564,0.4883980405297304,18734.53535353536,23,dislike,3.625,3.888888888888889,3.888888888888889,2.25,3.8,873.665658861985,11472.373737373735,12.828282828282829,A3DUZ6WCFZRLX9,0.922144133211986,1156.513,0.422144133211986,P2696911370
41,1979,Male,22,35,41,11,37,study02,6.269230769230767,0.19230769230769232,5.328767123287672,0.1643835616438356,5173.767676767677,6982.784031618516,0.4985972078906356,15889.727272727272,31,dislike,2.75,3.888888888888889,4.5555555555555545,1.375,3.7,966.9181099550084,8461.454545454546,9.05050505050505,A3G8OON0TDPN1E,0.9103549398321372,1246.258,0.4103549398321371,P3243224274
56,1964,Male,16,24,35,20,41,study02,6.153846153846152,0.19230769230769232,5.191780821917809,0.0684931506849315,3566.575757575757,4580.155915974815,0.3179185052009058,14560.0,7,dislike,2.0,2.6666666666666665,3.888888888888889,2.5,4.1,1069.127704933369,9809.68686868687,9.505050505050503,A397HP5TSIF2LO,0.8889275120504259,2285.936,0.38892751205042586,P5752329890
28,1992,Male,24,45,41,8,46,study02,7.846153846153848,0.5384615384615384,7.232876712328768,0.6301369863013698,4332.969696969697,5525.125915746275,0.5504155992912679,10001.727272727272,0,dislike,3.0,5.0,4.5555555555555545,1.0,4.6,527.4610593811352,3809.606060606061,7.454545454545454,A12DY4HHG6MYF0,0.775706171840766,938.646,0.275706171840766,P6985685023
38,1982,Male,29,36,38,19,46,study02,6.653846153846152,0.2307692307692308,5.178082191780822,0.1232876712328767,2098.4848484848485,2895.515720233472,0.2772752011278772,12100.39393939394,47,dislike,3.625,4.0,4.2222222222222205,2.375,4.6,990.4100401282218,5538.2828282828295,5.848484848484849,A1NR3COO33J99C,0.5291822563791421,1208.586,0.02918225637914207,P9936784489
36,1984,Male,21,29,30,14,38,study02,6.461538461538463,0.3076923076923077,5.273972602739726,0.1232876712328767,2953.555555555556,3849.285178999274,0.3987636095453497,9659.79797979798,9,dislike,2.625,3.2222222222222223,3.333333333333333,1.75,3.8,642.8664022845841,4303.606060606061,6.686868686868688,AH00EJ6PK1H3A,0.840873276704756,1355.572,0.34087327670475603,P7069834263
34,1986,Female,22,29,36,21,33,study02,7.3076923076923075,0.4230769230769231,6.424657534246576,0.4794520547945205,4454.828282828283,5860.279859734648,0.5141848423336274,12610.929292929291,13,dislike,2.75,3.2222222222222223,4.0,2.625,3.3,618.8082847287393,4952.181818181818,8.11111111111111,AJNQ2PBD07FKE,0.870464236356895,1992.966,0.37046423635689496,P8790095810
47,1973,Female,26,40,44,14,48,study02,6.961538461538463,0.6153846153846154,5.767123287671232,0.3561643835616438,3823.4545454545455,5460.168478184191,0.4843696035036216,11951.484848484848,5,dislike,3.25,4.4444444444444455,4.888888888888889,1.75,4.8,646.6669429773907,7147.353535353535,10.909090909090908,A2EUXA84IMO859,0.8978220750328649,1065.387,0.3978220750328649,P9674667616
29,1991,Male,23,40,41,18,39,study02,6.769230769230767,0.4230769230769231,5.808219178082192,0.3835616438356164,3614.5757575757575,4762.498531680346,0.4833535004332638,9850.181818181818,5,dislike,2.875,4.4444444444444455,4.5555555555555545,2.25,3.9,728.246710472468,4764.10101010101,6.91919191919192,A38AHDQA5CJGXI,0.845545977011494,1199.903,0.34554597701149403,P7582956875
29,1991,Female,12,22,44,14,16,study02,6.384615384615384,0.15384615384615385,5.356164383561644,0.1643835616438356,3935.979797979798,5273.949876422053,0.4809962397113817,11339.727272727272,3,dislike,1.5,2.4444444444444446,4.888888888888889,1.75,1.6,648.6317643586361,5188.69696969697,7.959595959595959,A1ZY2UA462KD1T,0.851720767182391,1141.556,0.351720767182391,P8005072246
63,1957,Female,15,22,32,22,34,study02,6.730769230769233,0.38461538461538464,5.986301369863014,0.3972602739726027,4460.666666666667,6048.276312917626,0.4244895055369606,14484.919191919193,2,dislike,1.875,2.4444444444444446,3.555555555555556,2.75,3.4,710.1335004584113,6499.79797979798,9.343434343434343,A3FU6NSNI87IGD,0.8660885832743449,1144.617,0.3660885832743449,P4558167491
22,1998,Male,21,25,27,28,32,study02,9.307692307692307,0.6923076923076923,7.5479452054794525,0.6438356164383562,5653.8383838383825,7138.093470279432,0.5022794250844378,15874.101010101009,8,dislike,2.625,2.7777777777777777,3.0,3.5,3.2,700.9019659972023,8388.30303030303,11.454545454545455,A3R854DUE2D0NW,0.782213823440186,1008.798,0.28221382344018603,P1038370093
63,1957,Female,38,45,45,12,48,study02,6.538461538461537,0.19230769230769232,5.616438356164384,0.3013698630136986,3805.1414141414148,5188.685388107029,0.4817182890491773,10945.929292929291,7,dislike,4.75,5.0,5.0,1.5,4.8,771.9271699680789,5128.151515151515,7.090909090909091,ASP32QB28TEZU,0.888504061752115,1127.306,0.3885040617521151,P5407551731
26,1994,Male,24,29,31,21,28,study02,11.076923076923077,1.0,10.575342465753424,1.0,6719.757575757576,9272.82677303429,0.8554145411083818,10947.121212121212,0,dislike,3.0,3.2222222222222223,3.4444444444444446,2.625,2.8,435.1718334135001,2352.3737373737367,5.4444444444444455,A2SS9IDO14UWU8,0.630529967750789,1782.689,0.13052996775078896,P5170162197
36,1984,Female,22,36,30,37,15,study02,6.961538461538463,0.2692307692307692,5.328767123287672,0.1506849315068493,4611.777777777777,6213.489929088671,0.4396543593925384,14396.868686868691,3,dislike,2.75,4.0,3.333333333333333,4.625,1.5,917.1588612090587,8456.20202020202,9.545454545454543,A32MY4GWOHA4GK,0.6484288097886539,1103.535,0.14842880978865391,P8119664685
44,1976,Female,24,32,42,13,44,study02,6.307692307692308,0.1153846153846154,5.520547945205481,0.2465753424657534,2744.939393939394,3677.814647244562,0.2548643949648865,14925.101010101009,37,dislike,3.0,3.555555555555556,4.666666666666667,1.625,4.4,1461.9082570660996,10291.0101010101,7.212121212121213,A3K3NBUVBZNTH0,0.7670264940843359,848.53,0.2670264940843359,P8637011544
57,1963,Female,31,37,37,13,43,study02,7.0,0.1153846153846154,5.287671232876712,0.0821917808219178,2772.5151515151515,3697.552792501196,0.30167367276882323,13423.101010101009,6,dislike,3.875,4.111111111111111,4.111111111111111,1.625,4.3,892.6791859836864,9235.232323232323,10.131313131313133,A10249252O9I20MRSOBVF,0.8002051943236591,1069.928,0.3002051943236591,P8149138784
31,1989,Female,18,23,24,27,36,study02,6.5,0.3076923076923077,5.2465753424657535,0.1232876712328767,3242.0,4203.088810802382,0.4294849714582895,10128.464646464648,11,dislike,2.25,2.555555555555556,2.6666666666666665,3.375,3.6,569.5871532788201,3097.767676767677,5.494949494949495,A3VFEPSZMHZPEY,0.473906192065258,1265.908,0.02609380793474197,P6907736320
30,1990,Male,16,36,37,18,32,study02,6.615384615384616,0.4230769230769231,5.835616438356165,0.3835616438356164,3500.9191919191917,4813.329462749525,0.4632212282766779,10397.9898989899,0,dislike,2.0,4.0,4.111111111111111,2.25,3.2,574.146099649509,4694.616161616162,8.525252525252526,A3J85WP15JFYW0,0.8524770789092259,1242.729,0.35247707890922586,P2162113596
40,1980,Male,17,26,15,23,30,study02,6.307692307692308,0.2307692307692308,5.3424657534246585,0.1506849315068493,2264.646464646465,3137.0778570789844,0.2845629331058965,11315.545454545454,8,dislike,2.125,2.888888888888889,1.6666666666666667,2.875,3.0,657.3991637309159,3984.6464646464647,6.2020202020202015,A1YGF0LJJGB30G,0.677878619341356,1425.333,0.17787861934135596,P2137313722
44,1976,Male,29,41,42,16,42,study02,7.115384615384616,0.2692307692307692,5.438356164383562,0.2054794520547945,2722.808080808081,3887.409496592723,0.293532150513028,13709.171717171715,4,dislike,3.625,4.5555555555555545,4.666666666666667,2.0,4.2,845.2316412911923,9384.454545454546,11.222222222222221,AS41UD2XEZITL,0.7953091819193041,866.043,0.2953091819193041,P9015472164
31,1989,Female,28,40,43,14,35,study02,6.115384615384616,0.07692307692307693,5.452054794520548,0.1643835616438356,3692.4040404040397,4913.078836314122,0.4794799603518081,10286.454545454546,4,dislike,3.5,4.4444444444444455,4.777777777777779,1.75,3.5,678.2606126617491,5102.434343434344,7.96969696969697,A35NM2285DUAFH,0.186674166582398,976.451,0.313325833417602,P1029554841
44,1976,Male,9,31,38,33,20,study02,6.384615384615384,0.19230769230769232,5.534246575342466,0.2328767123287671,3437.171717171717,4467.077481125424,0.2855652188943504,16776.707070707067,16,dislike,1.125,3.4444444444444446,4.2222222222222205,4.125,2.0,860.0176932092453,9132.515151515152,10.565656565656566,A1LA6CIGBNDOH9,0.8755119324501971,1060.65,0.3755119324501971,P1094282262
47,1973,Male,10,36,31,22,39,study02,6.6923076923076925,0.2692307692307692,5.616438356164384,0.2876712328767123,4062.727272727273,5163.395429630757,0.4006594560716781,13666.68686868687,11,dislike,1.25,4.0,3.4444444444444446,2.75,3.9,1024.9498173543623,8826.878787878788,8.666666666666666,A1MSLM87Z8CLTK,0.884690902349412,985.403,0.384690902349412,P6085219628
37,1983,Female,13,33,24,31,33,study02,6.9230769230769225,0.3076923076923077,5.36986301369863,0.2054794520547945,3777.818181818182,4887.852063087451,0.25398292832541525,23210.363636363636,89,dislike,1.625,3.6666666666666665,2.6666666666666665,3.875,3.3,1730.6681617006484,16487.090909090908,9.373737373737374,A1DX0Z20W07YOR,0.7036206053864561,945.17,0.2036206053864561,P8665458001
37,1983,Male,29,39,36,14,45,study02,6.884615384615384,0.4230769230769231,6.4383561643835625,0.410958904109589,6105.99494949495,7825.451171850324,0.6081956117028526,24128.68686868687,48,dislike,3.625,4.333333333333333,4.0,1.75,4.5,557.9057231769353,3045.747474747475,5.373737373737375,A256FHXGSY0E5D,0.749812502106718,1192.622,0.249812502106718,P3448418450
63,1957,Female,15,42,33,21,35,study02,6.769230769230767,0.3076923076923077,5.068493150684932,0.0410958904109589,3091.313131313131,4363.496543338625,0.2086786405537136,21855.848484848484,27,dislike,1.875,4.666666666666667,3.6666666666666665,2.625,3.5,1750.7587732711495,15319.444444444443,9.151515151515152,A1UEX245I12ZH7,0.6883785013651529,888.577,0.18837850136515288,P8283316396
52,1968,Female,24,24,33,30,47,study02,6.384615384615384,0.15384615384615385,5.232876712328767,0.1232876712328767,2643.444444444445,3568.176611604819,0.2265014054914798,16756.272727272728,31,dislike,3.0,2.6666666666666665,3.6666666666666665,3.75,4.7,1327.141182706035,11454.141414141412,8.737373737373737,A17FGZ1I5P9RZA,0.846081083358614,860.1239999999998,0.346081083358614,P9109801535
39,1981,Male,21,39,39,11,38,study02,6.9230769230769225,0.4230769230769231,6.082191780821918,0.410958904109589,4417.606060606061,5703.538090809768,0.4607902510801191,12568.888888888889,3,dislike,2.625,4.333333333333333,4.333333333333333,1.375,3.8,706.6847600591337,5835.242424242424,8.494949494949495,A279YSE7NB16M0,0.860299322479523,1036.895,0.36029932247952295,P3519808504
35,1985,Male,33,35,39,18,44,study02,6.8461538461538485,0.5769230769230769,5.63013698630137,0.3150684931506849,4094.4949494949487,5374.875801522261,0.4274996333778329,13817.353535353535,29,dislike,4.125,3.888888888888889,4.333333333333333,2.25,4.4,580.7595361989303,4530.777777777777,7.404040404040402,A1AQQFJAF8CI4H,0.820084184447366,1053.976,0.320084184447366,P1093745363
32,1988,Female,32,42,45,13,45,study02,7.0769230769230775,0.4615384615384616,6.534246575342466,0.3972602739726027,3932.555555555556,5341.058437074077,0.42308543766075896,14741.323232323233,14,dislike,4.0,4.666666666666667,5.0,1.625,4.5,758.5504609145212,8092.363636363636,10.343434343434343,ANYW42STKMEJH,0.679515539151246,2241.022,0.17951553915124596,P1439407922
36,1984,Female,19,32,31,31,39,study02,8.923076923076922,0.6538461538461539,7.63013698630137,0.6164383561643836,3711.181818181818,5033.512109549016,0.3418527563459706,17228.030303030304,24,dislike,2.375,3.555555555555556,3.4444444444444446,3.875,3.9,992.3289511399761,10474.323232323233,10.686868686868689,A1VFRCYMWGWWCZ,0.7677575251963459,899.995,0.2677575251963459,P5803578846
35,1985,Other,13,22,39,19,44,study02,6.5,0.15384615384615385,5.63013698630137,0.273972602739726,2299.848484848485,3318.084946206907,0.3483808511077249,9526.222222222224,2,dislike,1.625,2.4444444444444446,4.333333333333333,2.375,4.4,695.3330054905812,5595.383838383838,8.171717171717171,A1WL3NZ50YEOWP,0.7995752856709469,1024.686,0.2995752856709469,P2331730322
42,1978,Female,14,36,37,15,47,study02,6.461538461538463,0.2307692307692308,5.465753424657534,0.2465753424657534,3767.111111111111,5191.469671991356,0.4072825394319015,13341.31313131313,13,dislike,1.75,4.0,4.111111111111111,1.875,4.7,833.7173960018655,6740.393939393939,8.151515151515152,A1CGDMOPDIC7EU,0.908682205817912,941.008,0.4086822058179119,P2179601555
29,1991,Male,23,44,44,14,33,study02,7.961538461538463,0.4615384615384616,6.726027397260274,0.5342465753424658,5317.989898989899,7060.6562355144015,0.4963396386973847,15037.828282828285,6,dislike,2.875,4.888888888888889,4.888888888888889,1.75,3.3,671.2353078178836,6589.868686868686,9.787878787878787,A2FOUSWQDYHIE0,0.826551808406647,895.945,0.32655180840664694,P9518597239
33,1987,Female,24,39,28,18,42,study02,6.730769230769233,0.4230769230769231,5.890410958904107,0.4383561643835616,4834.646464646465,7052.65749329149,0.4626746817604919,15663.636363636364,3,dislike,3.0,4.333333333333333,3.111111111111111,2.25,4.2,705.269519896547,7877.636363636364,11.222222222222221,A2X977GVQ6L90X,0.8035064212761651,1027.002,0.3035064212761651,P5143132100
43,1977,Female,18,30,37,21,41,study02,6.8461538461538485,0.4230769230769231,5.356164383561644,0.1643835616438356,2831.4040404040397,3872.3132713997443,0.2800394067172756,14158.212121212122,1,dislike,2.25,3.333333333333333,4.111111111111111,2.625,4.1,1069.3400674979223,8936.171717171717,8.545454545454545,A2OZF756R5JSG4,0.8500374995786559,1538.09,0.35003749957865593,P7068832701
31,1989,Male,19,42,45,12,38,study02,6.884615384615384,0.5384615384615384,5.780821917808219,0.3698630136986301,5791.787878787878,7789.417617447999,0.4147216952581117,30284.717171717173,73,dislike,2.375,4.666666666666667,5.0,1.5,3.8,419.7983483127424,3345.565656565657,7.8888888888888875,A1VELWIW4WE0FY,0.869775339602926,2846.917,0.369775339602926,P1302411878
33,1987,Male,37,39,35,8,33,pilot1_1,6.083333333333332,0.08333333333333333,5.853658536585367,0.36585365853658536,4142.981132075472,5281.9079895545565,0.5332416605589786,10016.094339622641,4,preference,4.625,4.333333333333333,3.888888888888889,1.0,3.3,524.7977524571863,3416.603773584906,6.433962264150942,A2541C8MY0BYV3,0.6202371308638339,589.631,0.12023713086383392,P1242886303
60,1960,Male,34,39,35,11,31,pilot1_1,6.75,0.4166666666666667,5.0,0.0,3614.9056603773583,4808.861777511853,0.3625233007737869,13749.283018867925,1,preference,4.25,4.333333333333333,3.888888888888889,1.375,3.1,750.8536370407152,5977.962264150943,7.849056603773584,A1VPE05UDNFKGV,0.7793549246967879,601.8919999999998,0.2793549246967879,P5659489757
52,1968,Female,30,37,32,10,27,pilot1_1,7.25,0.6666666666666666,5.585365853658537,0.4146341463414634,3114.264150943396,4153.225724092626,0.3372222326921456,13674.490566037737,17,preference,3.75,4.111111111111111,3.555555555555556,1.25,2.7,773.7567151925642,5478.792452830188,7.452830188679246,A1ROEDVMTO9Y3X,0.615649164150527,540.989,0.11564916415052695,P4588440356
43,1977,Female,8,33,35,15,11,pilot1_1,6.75,0.3333333333333333,5.073170731707316,0.04878048780487805,2466.528301886793,3230.2661490548744,0.2974781409158833,10873.32075471698,0,preference,1.0,3.6666666666666665,3.888888888888889,1.875,1.1,795.5186058700208,5737.849056603774,7.320754716981133,A1UX9EWSK062A9,0.53947696139477,740.49,0.03947696139476997,P6618403320
32,1988,Female,19,27,27,22,18,pilot1_1,6.25,0.25,5.2682926829268295,0.12195121951219512,2930.2075471698113,3820.450438094047,0.4523161016783294,8672.698113207547,5,preference,2.375,3.0,3.0,2.75,1.8,743.4387881510522,4450.7169811320755,6.169811320754717,ARLGZWN6W91WD,0.790723948487713,1082.848,0.290723948487713,P3602510382
29,1991,Male,8,33,25,23,25,pilot1_1,6.5,0.25,6.0,0.4390243902439024,4311.018867924528,5452.906140247884,0.4952725928948027,11257.773584905659,1,preference,1.0,3.6666666666666665,2.7777777777777777,2.875,2.5,633.1545029917675,5198.528301886792,8.18867924528302,AK4PVAUX4PWT1,0.8566133034026461,454.411,0.3566133034026461,P3606193617
48,1972,Male,16,30,35,11,26,pilot1_1,6.0,0.0,5.0,0.0,3246.264150943396,4094.3762780254506,0.3574199012317198,11663.433962264153,1,preference,2.0,3.333333333333333,3.888888888888889,1.375,2.6,732.1799334313484,5370.358490566037,7.566037735849058,A3L0DCUXI7X3A9,0.658882133177057,608.594,0.15888213317705702,P9372589818
36,1984,Male,23,28,35,10,29,pilot1_1,6.0,0.0,5.560975609756096,0.24390243902439024,4448.358490566037,5676.169670570795,0.4563253420359638,12865.528301886792,5,preference,2.875,3.111111111111111,3.888888888888889,1.25,2.9,871.1716806778128,6831.320754716981,8.30188679245283,A250HYHFGXESAC,0.8413579792326391,479.542,0.3413579792326391,P5412842053
31,1989,Male,23,21,26,25,16,pilot1_1,6.916666666666668,0.5,5.3902439024390265,0.2195121951219512,1546.2830188679245,2278.1854860405115,0.2314278594685696,10648.056603773584,14,preference,2.875,2.333333333333333,2.888888888888889,3.125,1.6,1175.2196009964878,6645.396226415094,6.283018867924527,A1U9NCZBEO3F78,0.483894248471905,724.584,0.016105751528095014,P6927118959
25,1995,Female,18,26,23,20,21,pilot1_1,6.75,0.3333333333333333,5.560975609756096,0.2926829268292683,2058.169811320755,3104.8943073539613,0.2832630977986616,21868.924528301886,25,preference,2.25,2.888888888888889,2.555555555555556,2.5,2.1,2143.101460017969,7533.698113207548,4.452830188679245,A14FPZMC9ENX8E,0.5520741524178859,603.156,0.05207415241788593,P3258090960
32,1988,Male,23,24,22,20,19,pilot1_1,8.0,0.25,5.7073170731707314,0.4146341463414634,2160.490566037736,3429.582129359164,0.2528046774238437,57029.509433962274,16,preference,2.875,2.6666666666666665,2.4444444444444446,2.5,1.9,1183.8624159618305,7810.226415094339,6.679245283018867,A3FFZN4FO3Q789,0.5023734524943231,500.086,0.002373452494323081,P3407373688
25,1995,Female,22,28,21,20,23,pilot1_1,6.583333333333332,0.5,5.414634146341463,0.2195121951219512,2176.3396226415093,3219.6158257809557,0.3504249030235585,9290.11320754717,11,preference,2.75,3.111111111111111,2.333333333333333,2.5,2.3,1431.762084456424,5178.773584905661,4.566037735849057,A3O2E4NV3H37CG,0.517583289264939,783.278,0.017583289264939017,P2014142328
50,1970,Male,14,34,30,16,31,pilot1_1,8.0,0.16666666666666666,5.0,0.0,3061.283018867925,4401.6554223889425,0.26787243954091805,16735.830188679247,4,preference,1.75,3.7777777777777777,3.333333333333333,2.0,3.1,847.2796831539474,9966.018867924528,12.094339622641508,A27HVVLSZZ13XK,0.8268253780718341,486.27,0.3268253780718341,P1102469680
33,1987,Female,10,21,18,31,25,pilot1_1,6.25,0.25,5.097560975609756,0.07317073170731707,5355.377358490566,6772.9377843936645,0.6673609522037878,10273.075471698114,0,preference,1.25,2.333333333333333,2.0,3.875,2.5,503.2764879250728,3557.339622641509,6.943396226415095,A2LAMCJLVCRQ4T,0.740164960600928,463.786,0.240164960600928,P2396478261
58,1962,Female,22,37,33,11,22,pilot1_1,6.583333333333332,0.25,5.2682926829268295,0.14634146341463414,2830.22641509434,3891.4002564048437,0.31169139077164404,12993.377358490568,5,preference,2.75,4.111111111111111,3.6666666666666665,1.375,2.2,950.794381441718,7222.679245283019,7.716981132075473,A1MTRZDRKNB9GV,0.841659916046837,540.346,0.341659916046837,P7486362032
46,1974,Female,26,40,35,11,33,pilot1_1,7.833333333333332,0.8333333333333334,6.7317073170731705,0.5853658536585366,3227.4528301886794,4641.8163747615745,0.4052217680740093,14871.075471698114,7,preference,3.25,4.4444444444444455,3.888888888888889,1.375,3.3,455.89315186909516,3575.339622641509,7.867924528301888,A89HSG51VTPP0,0.578930701818985,576.8340000000002,0.07893070181898497,P9132827826
